id_pista,fecha_carrera,numero_carrera,id_caballo,distancia,tipo_terreno,condicion_de_la_pista,distancia_en_pies,tipo_carrera,dinero_dos_decimales_USD,hora_de_carrera,peso_llevado,jockey,posibilidades_de_ganar,posicion
SAR,11/07/2019,5,2,550,D,3,52,MSW,78000,329,119,Dylan Davis,385,4
BEL,05/10/2019,4,4,800,D,3,72,MSW,75000,200,119,Manuel Franco,2390,6
SAR,18/08/2019,5,5,550,D,3,44,MCL,60000,319,119,Luis Saez,790,1
SAR,16/08/2019,9,1,550,T,2,90,STK,100000,514,122,Ricardo Santana Jr.,2020,4
SAR,15/08/2019,4,9,550,T,2,90,MSW,90000,240,119,Luis Saez,710,2
BEL,28/09/2019,9,9,850,T,2,166,STK,200000,516,120,Kendrick Carmouche,5950,8
AQU,14/12/2019,2,4,600,D,4,48,AOC,70000,100,118,Manuel Franco,430,3
SAR,25/07/2019,2,5,550,D,3,45,MCL,52000,119,119,Manuel Franco,170,2
BEL,28/09/2019,6,10,600,D,3,63,MSW,75000,342,119,Irad Ortiz Jr.,175,2
AQU,15/12/2019,3,3,600,D,5,60,MCL,35000,127,119,Junior Alvarado,285,4
BEL,03/10/2019,1,3,650,D,4,48,MCL,52000,115,119,Luis Saez,1060,8
AQU,15/11/2019,6,1,850,T,2,135,MSW,62000,229,119,Luis A. Rodriguez Castro,3800,5
BEL,14/09/2019,4,2,600,D,3,63,MSW,62000,236,119,Jose Lezcano,220,6
SAR,21/08/2019,5,9,550,D,4,54,MSW,78000,305,119,Jose Lezcano,1990,4
AQU,22/11/2019,8,7,650,D,1,48,MCL,35000,417,119,Reylu Gutierrez,730,4
AQU,23/11/2019,10,4,600,D,3,40,MCL,41000,417,119,Irad Ortiz Jr.,590,11
SAR,21/07/2019,8,4,600,D,3,50,MSW,90000,433,119,Junior Alvarado,2320,5
SAR,17/08/2019,7,2,650,D,3,72,MSW,90000,421,119,Junior Alvarado,2120,6
AQU,02/11/2019,2,2,600,O,1,45,MSW,62000,1231,114,Benjamin Hernandez,3250,8
BEL,14/09/2019,7,5,800,T,2,108,MSW,75000,412,119,Rajiv Maragh,1580,9
AQU,06/12/2019,3,10,600,D,3,48,MSW,62000,1250,119,John R. Velazquez,470,9
BEL,03/10/2019,2,1,600,D,4,65,MSW,62000,149,119,Manuel Franco,220,6
BEL,04/10/2019,8,10,850,D,5,52,MSW,62000,512,119,Manuel Franco,1860,8
AQU,10/11/2019,9,9,600,O,2,58,STK,100000,351,120,Jose L. Ortiz,2875,6
SAR,23/08/2019,1,3,550,T,1,75,MSW,78000,100,119,Luis Saez,1760,6
AQU,14/11/2019,4,11,850,T,2,96,MSW,62000,150,119,Jose Lezcano,1840,1
AQU,06/12/2019,9,8,850,T,6,96,STK,100000,346,119,Kendrick Carmouche,1500,3
AQU,10/11/2019,1,11,600,O,2,58,MSW,70000,1201,119,Luis Saez,610,4
AQU,08/12/2019,3,2,850,T,1,96,MSW,70000,1250,114,Julio Correa,390,3
SAR,03/08/2019,3,7,700,D,3,32,MSW,90000,211,119,Luis R. Reyes,1780,2
SAR,31/08/2019,5,10,700,D,3,32,MSW,90000,242,119,Luis R. Reyes,370,5
AQU,06/12/2019,3,3,600,D,3,48,MSW,62000,1250,119,Eric Cancel,600,1
SAR,31/07/2019,5,6,550,D,3,45,MSW,75000,328,120,Kendrick Carmouche,2380,8
BEL,28/09/2019,6,7,600,D,3,63,MSW,75000,342,119,Kendrick Carmouche,1320,4
BEL,03/10/2019,8,10,650,D,4,48,MCL,46000,512,119,Jose L. Ortiz,330,9
SAR,30/08/2019,6,1,550,T,2,24,MSW,78000,344,119,Ricardo Santana Jr.,1420,6
BEL,26/10/2019,9,11,800,T,1,144,STK,100000,519,120,Joe Bravo,1930,8
BEL,22/06/2019,4,3,500,D,3,148,MSW,62000,308,118,Irad Ortiz Jr.,230,6
SAR,24/08/2019,2,8,600,D,3,45,MSW,90000,1210,119,Ricardo Santana Jr.,2270,5
AQU,12/12/2019,5,6,800,D,1,54,MSW,68000,231,119,Dylan Davis,295,2
AQU,29/11/2019,3,7,600,O,1,52,MSW,62000,1248,119,John R. Velazquez,95,7
SAR,01/08/2019,1,9,550,T,2,54,MSW,75000,103,117,John R. Velazquez,390,2
AQU,02/11/2019,2,7,600,O,1,45,MSW,62000,1231,119,Jorge A. Vargas Jr.,335,1
AQU,14/12/2019,8,5,700,D,4,48,STK,500000,347,120,Benjamin Hernandez,7950,5
BEL,31/05/2019,2,7,500,D,3,135,MSW,62000,202,118,Kendrick Carmouche,200,2
SAR,14/07/2019,1,4,850,I,2,28,MSW,90000,103,119,Junior Alvarado,410,4
BEL,08/09/2019,5,4,800,T,2,77,MSW,62000,310,119,Flavien Prat,2775,5
BEL,04/10/2019,8,4,850,D,5,52,MSW,62000,512,119,Rajiv Maragh,950,4
AQU,07/12/2019,8,3,900,D,3,72,STK,250000,315,118,Eric Cancel,4750,7
AQU,08/11/2019,3,8,650,D,3,44,MCL,35000,117,119,Hector Rafael Diaz Jr.,840,2
AQU,15/11/2019,10,3,600,O,2,45,MCL,41000,424,119,Hector Rafael Diaz Jr.,1960,5
AQU,06/12/2019,5,12,600,D,3,48,MCL,35000,151,119,Hector Rafael Diaz Jr.,250,2
BEL,26/09/2019,1,7,800,T,2,168,MCL,46000,102,119,Luis Saez,380,5
BEL,21/06/2019,2,7,500,D,4,144,MSW,80000,202,118,Javier Castellano,380,3
AQU,08/12/2019,3,3,850,T,1,96,MSW,70000,1250,119,Dylan Davis,630,5
BEL,07/09/2019,5,2,650,D,3,54,MSW,75000,309,119,Eric Cancel,1820,7
BEL,26/10/2019,1,4,850,D,3,54,MSW,75000,1246,119,Luis Saez,480,4
SAR,02/09/2019,6,6,550,D,4,49,MSW,90000,320,119,Joel Rosario,850,4
AQU,16/11/2019,2,1,850,O,2,171,MSW,62000,1230,119,Manuel Franco,3300,3
AQU,08/12/2019,3,11,850,T,1,96,MSW,70000,1250,119,Manuel Franco,430,6
BEL,03/10/2019,2,7,600,D,4,65,MSW,62000,149,119,Jose Lezcano,560,2
BEL,18/09/2019,7,3,700,D,3,54,STK,150000,609,120,Jose L. Ortiz,1440,5
SAR,28/08/2019,7,6,550,T,2,54,MSW,90000,403,119,Javier Castellano,490,2
AQU,22/11/2019,4,8,850,O,1,45,MSW,70000,219,114,Declan Carroll,870,7
SAR,28/08/2019,7,4,550,T,2,54,MSW,90000,403,119,Eric Cancel,1270,7
BEL,24/10/2019,2,6,600,D,3,56,MSW,62000,149,119,Irad Ortiz Jr.,270,2
SAR,21/08/2019,3,7,550,D,4,54,MCL,60000,158,119,Rajiv Maragh,240,2
BEL,19/09/2019,8,2,800,T,2,142,MSW,62000,640,119,Luis Saez,900,2
AQU,09/11/2019,10,9,700,D,3,45,MSW,70000,420,119,Jose L. Ortiz,640,2
SAR,14/08/2019,6,3,850,I,2,20,MSW,78000,332,119,Kendrick Carmouche,100,6
BEL,18/09/2019,8,5,800,T,2,140,MSW,62000,640,119,Luis R. Reyes,1370,6
SAR,15/08/2019,2,7,600,D,3,54,MSW,75000,134,120,Tyler Gaffalione,820,4
BEL,27/09/2019,4,2,800,T,2,172,MSW,62000,225,119,Javier Castellano,105,2
SAR,11/08/2019,6,6,600,D,3,52,MSW,90000,344,119,Junior Alvarado,1120,7
BEL,13/09/2019,2,5,600,T,2,108,MSW,62000,334,119,Kendrick Carmouche,850,5
BEL,19/10/2019,3,9,600,D,3,65,MSW,62000,126,119,Javier Castellano,155,8
AQU,14/11/2019,4,8,850,T,2,96,MSW,62000,150,119,Michael J. Luzzi,520,3
AQU,08/12/2019,3,1,850,T,1,96,MSW,70000,1250,119,Michael J. Luzzi,730,2
AQU,07/12/2019,1,8,800,D,3,54,MSW,70000,1130,119,Jose L. Ortiz,500,4
BEL,23/06/2019,6,2,500,D,3,151,MSW,62000,412,118,Joel Rosario,680,7
BEL,16/10/2019,5,4,800,T,2,175,MSW,62000,326,119,Michael J. Luzzi,1380,2
SAR,18/07/2019,2,6,550,D,3,45,MSW,75000,136,120,Joel Rosario,160,4
SAR,01/08/2019,1,11,550,T,2,54,MSW,75000,103,120,Jose L. Ortiz,1110,7
SAR,21/08/2019,6,3,700,D,4,32,MSW,75000,413,119,Tyler Gaffalione,760,6
AQU,10/11/2019,6,2,650,D,3,56,MSW,62000,223,119,Trevor McCarthy,2675,6
AQU,08/12/2019,10,12,650,D,3,52,MCL,41000,414,114,Declan Carroll,195,2
BEL,07/06/2019,7,4,550,D,3,63,STK,150000,408,121,Mario Gutierrez,165,1
SAR,03/08/2019,1,9,850,T,2,106,MSW,90000,100,119,Chris Landeros,4250,8
AQU,07/12/2019,5,1,800,D,3,54,MSW,70000,140,119,Irad Ortiz Jr.,205,3
SAR,07/08/2019,5,6,650,D,3,72,MSW,78000,300,119,Junior Alvarado,1080,2
AQU,15/11/2019,6,6,850,T,2,135,MSW,62000,229,119,Jose L. Ortiz,200,2
BEL,22/06/2019,4,5,500,D,3,148,MSW,62000,308,118,Eric Cancel,2250,4
BEL,06/09/2019,8,7,850,D,4,40,MSW,62000,644,119,Eric Cancel,355,4
AQU,31/12/2019,3,1,900,D,4,82,MSW,68000,132,119,Jorge A. Vargas Jr.,670,3
BEL,05/10/2019,7,12,800,D,3,72,MSW,75000,342,119,Dylan Davis,900,7
AQU,02/11/2019,6,6,850,T,1,88,MSW,62000,243,119,Christopher P. DeCarlo,7950,9
SAR,24/08/2019,2,7,600,D,3,45,MSW,90000,1210,119,Jose L. Ortiz,1180,4
AQU,14/11/2019,4,7,850,T,2,96,MSW,62000,150,119,Christopher P. DeCarlo,7600,7
AQU,21/12/2019,3,6,650,D,3,54,MCL,41000,127,121,Reylu Gutierrez,1200,6
BEL,24/10/2019,8,6,850,I,1,74,MSW,75000,517,119,Dylan Davis,620,6
SAR,24/07/2019,3,7,700,D,3,32,MSW,78000,201,119,Manuel Franco,780,1
BEL,26/09/2019,6,7,550,D,3,66,MCL,46000,339,119,Manuel Franco,460,5
SAR,15/08/2019,2,1,600,D,3,54,MSW,75000,134,120,Manuel Franco,1400,6
SAR,09/08/2019,6,10,550,T,2,45,MSW,90000,352,119,Dylan Davis,2050,6
SAR,31/07/2019,3,5,600,D,3,45,MSW,78000,216,119,Ricardo Santana Jr.,2875,9
BEL,04/07/2019,5,6,550,D,3,63,MSW,80000,345,118,Manuel Franco,410,2
SAR,24/07/2019,6,1,550,D,3,48,MSW,90000,357,119,Manuel Franco,235,1
BEL,14/09/2019,4,6,600,D,3,63,MSW,62000,236,119,Kendrick Carmouche,220,1
SAR,07/08/2019,5,5,650,D,3,72,MSW,78000,300,119,Paco Lopez,195,4
SAR,29/08/2019,7,8,600,D,3,48,MSW,78000,414,119,Paco Lopez,395,3
BEL,15/09/2019,8,4,600,D,3,63,MSW,62000,450,119,Jose L. Ortiz,35,2
SAR,17/08/2019,1,5,700,D,3,32,MSW,90000,102,119,Manuel Franco,750,4
SAR,08/08/2019,5,7,650,D,3,72,MSW,78000,319,119,John R. Velazquez,150,2
BEL,28/09/2019,5,9,850,I,2,84,MSW,75000,307,119,John R. Velazquez,1230,3
SAR,31/08/2019,8,3,850,T,2,74,MSW,90000,423,119,Junior Alvarado,165,4
SAR,03/08/2019,1,10,850,T,2,106,MSW,90000,100,119,Flavien Prat,1300,6
AQU,02/11/2019,6,8,850,T,1,88,MSW,62000,243,119,Jorge A. Vargas Jr.,3200,3
SAR,31/08/2019,8,7,850,T,2,74,MSW,90000,423,119,Dylan Davis,1440,3
SAR,14/07/2019,4,5,550,D,3,45,MSW,78000,249,113,Joey R. Martinez,780,7
BEL,11/09/2019,1,3,800,D,3,78,MSW,75000,303,119,Joel Rosario,295,1
SAR,10/08/2019,5,3,600,D,3,55,MSW,90000,321,119,Luis Saez,600,5
AQU,07/12/2019,8,10,900,D,3,72,STK,250000,315,118,Jose L. Ortiz,800,8
SAR,04/08/2019,1,4,700,D,3,32,MSW,90000,101,119,Jose L. Ortiz,215,1
AQU,16/11/2019,2,6,850,O,2,171,MSW,62000,1230,119,John R. Velazquez,360,1
BEL,20/09/2019,8,12,600,T,2,126,MSW,62000,640,119,Luis Saez,470,9
SAR,30/08/2019,6,2,550,T,2,24,MSW,78000,344,119,Manuel Franco,4375,2
BEL,06/10/2019,5,8,650,D,3,48,MCL,46000,305,119,Joel Rosario,1830,1
AQU,29/12/2019,2,2,600,D,3,52,AOC,64000,1258,120,Manuel Franco,235,4
AQU,08/11/2019,5,8,600,O,2,72,MSW,70000,220,119,Manuel Franco,530,7
BEL,20/10/2019,2,7,600,T,2,156,MSW,75000,119,119,Luis Saez,4550,9
AQU,07/12/2019,5,7,800,D,3,54,MSW,70000,140,119,John R. Velazquez,1350,6
AQU,30/11/2019,1,6,600,O,1,52,MSW,70000,1151,119,Kendrick Carmouche,2575,9
AQU,29/12/2019,5,10,800,D,3,54,MSW,60000,229,119,Joey R. Martinez,7850,9
BEL,14/09/2019,7,4,800,T,2,108,MSW,75000,412,119,Luis R. Reyes,9925,11
AQU,07/12/2019,8,4,900,D,3,72,STK,250000,315,118,Dylan Davis,4025,10
BEL,20/06/2019,5,5,500,D,5,161,MSW,80000,452,118,Luis Saez,160,2
BEL,06/10/2019,9,6,800,D,3,72,STK,400000,521,120,Dylan Davis,1020,6
SAR,15/08/2019,2,2,600,D,3,54,MSW,75000,134,120,Dylan Davis,1450,2
BEL,04/10/2019,2,10,600,D,5,68,MSW,62000,149,119,Jose Lezcano,280,4
AQU,28/12/2019,6,6,650,D,3,52,MSW,60000,252,119,Manuel Franco,850,8
SAR,11/08/2019,3,9,850,T,2,22,MSW,90000,207,119,Dylan Davis,4750,8
BEL,21/09/2019,6,6,600,D,3,63,MSW,75000,340,119,Kendrick Carmouche,1140,2
SAR,01/08/2019,3,3,550,D,3,54,MCL,52000,212,119,Dylan Davis,520,3
SAR,01/09/2019,5,6,550,D,3,45,MCL,52000,244,119,Dylan Davis,395,2
AQU,10/11/2019,9,3,600,O,2,58,STK,100000,351,120,John R. Velazquez,350,5
SAR,18/07/2019,5,4,550,D,3,45,MSW,78000,329,119,John R. Velazquez,610,6
SAR,16/08/2019,1,2,850,I,2,20,MSW,78000,100,119,John R. Velazquez,420,5
SAR,17/08/2019,7,9,650,D,3,72,MSW,90000,421,119,Chris Landeros,1930,8
SAR,11/08/2019,3,7,850,T,2,22,MSW,90000,207,119,Jose L. Ortiz,135,1
AQU,15/11/2019,6,4,850,T,2,135,MSW,62000,229,114,Declan Carroll,1510,6
AQU,10/11/2019,6,4,650,D,3,56,MSW,62000,223,119,Jose L. Ortiz,1120,11
AQU,20/11/2019,3,1,700,D,1,45,AOC,75000,117,120,Joel Rosario,490,5
BEL,24/10/2019,1,3,600,D,3,56,MCL,35000,115,119,Luis Saez,285,1
SAR,09/08/2019,6,5,550,T,2,45,MSW,90000,352,119,Joel Rosario,2100,7
SAR,01/09/2019,7,5,850,T,2,48,MSW,90000,358,119,Luis Saez,1010,2
BEL,26/10/2019,1,5,850,D,3,54,MSW,75000,1246,119,Javier Castellano,610,2
SAR,09/08/2019,4,5,550,T,2,45,MSW,78000,239,116,Dylan Davis,640,8
SAR,30/08/2019,7,4,550,D,3,52,MSW,90000,415,119,Jose L. Ortiz,1170,7
AQU,15/12/2019,8,6,700,D,5,50,STK,500000,346,120,Jorge A. Vargas Jr.,2310,1
BEL,13/09/2019,2,1,600,T,2,108,MSW,62000,334,119,Manuel Franco,530,1
BEL,05/10/2019,6,2,600,I,2,136,STK,150000,308,120,Ricardo Santana Jr.,1310,3
AQU,08/12/2019,1,3,650,D,3,52,MSW,70000,1152,114,Declan Carroll,730,3
BEL,06/09/2019,2,6,600,D,4,76,MSW,62000,335,119,Junior Alvarado,1050,5
AQU,22/11/2019,4,7,850,O,1,45,MSW,70000,219,119,Dylan Davis,3500,6
AQU,09/11/2019,9,11,600,O,2,56,STK,100000,351,120,John R. Velazquez,470,9
AQU,09/11/2019,9,2,600,O,2,56,STK,100000,351,122,Junior Alvarado,1550,5
BEL,03/10/2019,8,8,650,D,4,48,MCL,46000,512,119,Rajiv Maragh,1820,8
BEL,04/07/2019,5,5,550,D,3,63,MSW,80000,345,118,Luis R. Reyes,2390,5
BEL,06/06/2019,7,1,550,D,3,68,STK,150000,615,117,Jorge A. Vargas Jr.,330,1
BEL,19/09/2019,8,8,800,T,2,142,MSW,62000,640,119,Jose L. Ortiz,255,3
AQU,14/12/2019,9,4,650,D,4,52,MCL,41000,416,120,Keivan Serrano,1500,5
SAR,14/07/2019,1,6,850,I,2,28,MSW,90000,103,119,Joel Rosario,2875,7
SAR,17/07/2019,5,6,550,D,4,50,MSW,75000,324,120,Kendrick Carmouche,840,3
SAR,04/08/2019,1,2,700,D,3,32,MSW,90000,101,119,Luis Saez,1980,5
AQU,15/11/2019,6,7,850,T,2,135,MSW,62000,229,114,Benjamin Hernandez,4075,7
AQU,08/12/2019,10,2,650,D,3,52,MCL,41000,414,119,Joey R. Martinez,940,6
BEL,06/10/2019,5,10,650,D,3,48,MCL,46000,305,119,John R. Velazquez,490,4
SAR,17/08/2019,7,7,650,D,3,72,MSW,90000,421,119,Ricardo Santana Jr.,3025,5
SAR,22/08/2019,5,9,700,D,3,32,MSW,75000,305,119,Kendrick Carmouche,125,3
BEL,28/09/2019,6,3,600,D,3,63,MSW,75000,342,119,Jose Lezcano,2825,9
BEL,27/10/2019,1,8,850,D,4,48,MSW,75000,1221,119,Eric Cancel,2575,5
AQU,30/12/2019,2,6,800,D,4,54,CLM,46000,100,118,Jorge A. Vargas Jr.,180,1
BEL,21/09/2019,4,5,850,T,2,148,MSW,75000,236,119,Luis R. Reyes,4900,7
BEL,28/09/2019,5,5,850,I,2,84,MSW,75000,307,119,Luis Saez,370,5
AQU,07/12/2019,7,3,600,D,3,40,MSW,70000,246,119,Reylu Gutierrez,2320,2
AQU,01/11/2019,9,1,800,D,3,54,STK,150000,425,122,Joe Bravo,720,3
SAR,12/07/2019,5,6,550,D,3,48,MSW,90000,328,119,Junior Alvarado,1290,1
SAR,14/08/2019,7,1,550,T,2,72,STK,100000,402,122,Junior Alvarado,690,4
SAR,15/08/2019,4,4,550,T,2,90,MSW,90000,240,119,John R. Velazquez,180,1
AQU,06/12/2019,9,4,850,T,6,96,STK,100000,346,122,John R. Velazquez,460,7
AQU,23/11/2019,10,6,600,D,3,40,MCL,41000,417,119,Keivan Serrano,5725,4
AQU,23/11/2019,6,7,850,T,1,162,MSW,70000,223,119,Javier Castellano,750,1
BEL,21/09/2019,4,6,850,T,2,148,MSW,75000,236,119,Jose Lezcano,830,3
SAR,25/08/2019,1,6,600,D,3,48,MSW,90000,103,119,Luis Saez,1590,3
AQU,30/12/2019,8,8,700,D,4,48,MCL,41000,359,114,Julio Correa,880,4
SAR,21/08/2019,5,4,550,D,4,54,MSW,78000,305,113,Joey R. Martinez,5400,8
SAR,29/08/2019,7,14,600,D,3,48,MSW,78000,414,113,Joey R. Martinez,6000,5
SAR,21/07/2019,8,10,600,D,3,50,MSW,90000,433,119,Manuel Franco,2600,8
SAR,29/08/2019,9,5,850,T,2,90,STK,100000,519,122,Abner Adorno,2850,6
AQU,22/11/2019,4,1,850,O,1,45,MSW,70000,219,119,Junior Alvarado,330,1
AQU,15/11/2019,3,5,800,D,3,54,MSW,70000,1256,119,John R. Velazquez,1540,2
AQU,12/12/2019,5,8,800,D,1,54,MSW,68000,231,119,Manuel Franco,295,3
BEL,25/10/2019,1,4,850,D,3,50,MSW,75000,115,119,John R. Velazquez,440,3
SAR,31/08/2019,7,5,700,D,3,32,MSW,90000,352,119,Ricardo Santana Jr.,1120,5
BEL,21/09/2019,4,4,850,T,2,148,MSW,75000,236,119,John R. Velazquez,90,2
BEL,24/10/2019,8,3,850,I,1,74,MSW,75000,517,119,Junior Alvarado,1680,3
BEL,27/10/2019,1,9,850,D,4,48,MSW,75000,1221,119,John R. Velazquez,140,8
SAR,27/07/2019,7,11,850,T,1,128,MSW,90000,432,119,John R. Velazquez,240,3
BEL,23/05/2019,1,2,500,T,1,72,MSW,100000,305,118,Irad Ortiz Jr.,115,2
SAR,02/09/2019,6,3,550,D,4,49,MSW,90000,320,119,Eric Cancel,3775,5
SAR,18/08/2019,3,9,700,D,1,32,MSW,90000,210,119,Jose Lezcano,680,4
SAR,03/08/2019,3,5,700,D,3,32,MSW,90000,211,119,Jose L. Ortiz,170,8
AQU,23/11/2019,6,9,850,T,1,162,MSW,70000,223,119,John R. Velazquez,610,2
AQU,23/11/2019,6,2,850,T,1,162,MSW,70000,223,119,Jorge A. Vargas Jr.,12225,11
AQU,10/11/2019,9,8,600,O,2,58,STK,100000,351,120,Joel Rosario,1060,1
SAR,21/07/2019,7,1,550,T,2,88,MSW,90000,357,119,Javier Castellano,560,1
SAR,19/07/2019,5,2,600,D,3,48,MSW,90000,331,119,Irad Ortiz Jr.,450,4
SAR,31/07/2019,6,3,550,D,3,45,MSW,90000,405,119,Jose Lezcano,3150,7
BEL,08/09/2019,5,5,800,T,2,77,MSW,62000,310,113,Benjamin Hernandez,3400,6
SAR,09/08/2019,4,4,550,T,2,45,MSW,78000,239,119,Jaime Rodriguez,2550,7
BEL,04/07/2019,5,1,550,D,3,63,MSW,80000,345,118,John R. Velazquez,50,4
AQU,03/11/2019,5,4,800,T,1,76,STK,100000,155,122,Jose Lezcano,750,8
BEL,08/09/2019,5,1,800,T,2,77,MSW,62000,310,119,Rajiv Maragh,1480,7
AQU,12/12/2019,1,4,600,D,1,45,MCL,46000,1231,119,Jorge A. Vargas Jr.,305,2
AQU,15/11/2019,10,4,600,O,2,45,MCL,41000,424,119,Manuel Franco,430,2
BEL,11/10/2019,4,2,600,T,1,101,MSW,62000,257,119,Jose Lezcano,540,5
SAR,29/08/2019,1,3,600,D,3,48,MSW,78000,102,119,Jose L. Ortiz,1850,9
AQU,31/12/2019,3,3,900,D,4,82,MSW,68000,132,119,Reylu Gutierrez,950,4
SAR,11/08/2019,3,2,850,T,2,22,MSW,90000,207,119,Jose Lezcano,1250,3
AQU,08/11/2019,5,2,600,O,2,72,MSW,70000,220,119,Kendrick Carmouche,2750,4
SAR,28/08/2019,7,8,550,T,2,54,MSW,90000,403,119,Kendrick Carmouche,4125,10
SAR,11/07/2019,8,5,600,D,5,45,STK,150000,515,120,Javier Castellano,310,1
AQU,01/12/2019,4,4,800,D,1,54,MSW,62000,147,119,Kendrick Carmouche,580,4
AQU,15/12/2019,3,1,600,D,5,60,MCL,35000,127,119,Joey R. Martinez,840,7
SAR,21/08/2019,3,5,550,D,4,54,MCL,60000,158,119,Manuel Franco,620,6
AQU,11/11/2019,2,2,600,D,3,38,MCL,52000,1228,119,Junior Alvarado,660,6
AQU,02/11/2019,2,1,600,O,1,45,MSW,62000,1231,119,Harry Hernandez,990,5
AQU,29/12/2019,3,7,800,D,3,54,MSW,60000,127,119,Manuel Franco,1120,3
AQU,08/11/2019,5,1,600,O,2,72,MSW,70000,220,119,Javier Castellano,105,1
BEL,19/09/2019,5,9,600,T,2,135,MSW,75000,506,119,Javier Castellano,890,2
SAR,15/08/2019,2,5,600,D,3,54,MSW,75000,134,120,Jose Lezcano,3250,7
SAR,01/09/2019,11,1,700,D,3,32,STK,350000,611,118,Tyler Gaffalione,1230,7
SAR,11/08/2019,6,10,600,D,3,52,MSW,90000,344,119,Jose L. Ortiz,85,2
BEL,27/09/2019,4,8,800,T,2,172,MSW,62000,225,119,Junior Alvarado,350,7
SAR,24/07/2019,3,8,700,D,3,32,MSW,78000,201,119,Junior Alvarado,275,4
SAR,04/08/2019,4,9,850,T,2,102,MSW,90000,246,119,Manuel Franco,2150,9
AQU,14/12/2019,9,7,650,D,4,52,MCL,41000,416,119,Luis A. Rodriguez Castro,4400,10
BEL,05/10/2019,7,11,800,D,3,72,MSW,75000,342,119,Irad Ortiz Jr.,450,2
AQU,07/12/2019,8,12,900,D,3,72,STK,250000,315,118,Junior Alvarado,440,1
AQU,08/11/2019,3,9,650,D,3,44,MCL,35000,117,114,Heman K. Harkie,3450,3
AQU,06/12/2019,5,9,600,D,3,48,MCL,35000,151,119,Dalton Brown,1750,7
AQU,22/12/2019,5,3,650,D,3,54,MCL,35000,156,114,Julio Correa,1710,3
BEL,12/10/2019,1,6,600,D,3,65,MCL,35000,1245,119,Talbert Howell,1650,4
AQU,20/11/2019,6,2,600,D,3,38,MCL,41000,250,114,Declan Carroll,2975,5
BEL,21/06/2019,2,8,500,D,4,144,MSW,80000,202,119,Rajiv Maragh,1780,7
BEL,19/10/2019,3,1,600,D,3,65,MSW,62000,126,119,Manuel Franco,195,1
SAR,31/07/2019,3,8,600,D,3,45,MSW,78000,216,119,Tyler Gaffalione,1010,2
AQU,15/12/2019,3,6,600,D,5,60,MCL,35000,127,119,Samuel Camacho Jr.,240,1
BEL,18/09/2019,2,8,700,D,3,54,MCL,50000,333,119,Irad Ortiz Jr.,870,5
AQU,10/11/2019,1,1,600,O,2,58,MSW,70000,1201,119,Jose L. Ortiz,630,3
AQU,28/12/2019,3,3,700,D,3,50,MSW,68000,127,119,Jose Lezcano,660,1
AQU,14/12/2019,8,11,700,D,4,48,STK,500000,347,119,Kendrick Carmouche,3400,11
AQU,30/12/2019,2,4,800,D,4,54,CLM,46000,100,121,Samuel Camacho Jr.,165,2
BEL,03/10/2019,8,12,650,D,4,48,MCL,46000,512,119,Manuel Franco,560,4
BEL,02/10/2019,3,4,700,D,3,45,MCL,35000,225,119,Dylan Davis,700,5
SAR,14/07/2019,4,6,550,D,3,45,MSW,78000,249,119,Chris Landeros,3350,5
SAR,26/07/2019,2,2,700,D,5,32,MSW,78000,137,119,Luis Saez,510,4
SAR,16/08/2019,1,6,850,I,2,20,MSW,78000,100,119,Tyler Gaffalione,3175,9
AQU,30/12/2019,8,9,700,D,4,48,MCL,41000,359,119,Jose Lezcano,400,6
BEL,06/10/2019,5,4,650,D,3,48,MCL,46000,305,119,Jose Lezcano,355,2
AQU,31/12/2019,3,2,900,D,4,82,MSW,68000,132,119,Manuel Franco,350,2
AQU,07/12/2019,1,9,800,D,3,54,MSW,70000,1130,119,Irad Ortiz Jr.,80,1
BEL,05/10/2019,7,5,800,D,3,72,MSW,75000,342,119,John R. Velazquez,890,9
AQU,22/11/2019,8,3,650,D,1,48,MCL,35000,417,119,Keivan Serrano,3650,5
AQU,13/12/2019,8,7,650,D,5,52,MCL,46000,400,119,Heman K. Harkie,6225,8
BEL,18/09/2019,2,6,700,D,3,54,MCL,50000,333,119,Wilmer A. Garcia,6150,8
BEL,16/10/2019,5,1,800,T,2,175,MSW,62000,326,115,Benjamin Hernandez,5000,7
SAR,17/08/2019,7,1,650,D,3,72,MSW,90000,421,119,Javier Castellano,570,7
AQU,14/11/2019,3,7,700,D,3,48,MSW,70000,117,119,Junior Alvarado,35,1
BEL,06/10/2019,6,7,600,D,3,65,MSW,75000,340,119,Junior Alvarado,600,2
SAR,12/07/2019,5,5,550,D,3,48,MSW,90000,328,119,Julien R. Leparoux,2500,5
SAR,18/08/2019,6,8,650,D,3,72,MSW,90000,354,119,Chris Landeros,1630,6
AQU,16/11/2019,8,2,600,D,3,38,STK,100000,324,120,Manuel Franco,235,2
AQU,29/12/2019,2,5,600,D,3,52,AOC,64000,1258,120,Hector Rafael Diaz Jr.,145,1
BEL,22/09/2019,6,5,700,D,3,63,MSW,62000,338,119,Manuel Franco,410,2
BEL,22/09/2019,6,5,700,D,3,63,MSW,62000,338,119,Manuel Franco,410,2
SAR,01/09/2019,5,4,550,D,3,45,MCL,52000,244,119,John R. Velazquez,240,5
AQU,11/11/2019,5,8,650,D,3,54,MSW,62000,154,119,Joel Rosario,480,3
BEL,11/10/2019,1,2,600,T,1,101,MCL,41000,115,119,Luis R. Reyes,4050,5
